mapping_index	namespace_sha256	membership_sha256	ordered_library_sha256	source_model	selector_bits	library_sequences	eligible_sequences	fibers	fullcontext_gain	assaycontext_gain	released_cnn_gain	fullcontext_minus_assaycontext	fullcontext_minus_released_cnn	fullcontext_negative_gain_fraction	fullcontext_zero_gain_fraction	fullcontext_positive_gain_fraction	fullcontext_fiber_score_variance_mean	fullcontext_fiber_outcome_variance_mean	fullcontext_choices_changed_by_quantization	fullcontext_quantized_extremum_tie_fibers	fullcontext_minimum_raw_top_gap	mapping_role
23	307bd6e8732cf6191787d0d8613ec10902ab7ba7bc6458b998ae107eaf45a146	19b9c58852649acccb67377687cc27274511fdfb7be461bdb7115446342a514e	e330089a4c2f181a9aa59c3728e739b6336f2af9771d1fe05747806cb0596e2f	GCall	4	2048	2053	128	0.004136342903976086	0.0020084117989252965	0.0018150681160676828	0.0021279311050507897	0.0023212747879084034	0.1796875	0.0	0.8203125	6.062883843729324e-06	0.00010425312120943574	0	0	1.090548132998137e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
23	307bd6e8732cf6191787d0d8613ec10902ab7ba7bc6458b998ae107eaf45a146	19b9c58852649acccb67377687cc27274511fdfb7be461bdb7115446342a514e	e330089a4c2f181a9aa59c3728e739b6336f2af9771d1fe05747806cb0596e2f	GCfix	2	2048	2053	512	0.002598500564235738	0.001699317225912759	0.0016223459052305265	0.0008991833383229792	0.0009761546590052119	0.3046875	0.0	0.6953125	5.396480399440448e-06	8.367848836262265e-05	0	0	1.1345100101589622e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
23	307bd6e8732cf6191787d0d8613ec10902ab7ba7bc6458b998ae107eaf45a146	19b9c58852649acccb67377687cc27274511fdfb7be461bdb7115446342a514e	e330089a4c2f181a9aa59c3728e739b6336f2af9771d1fe05747806cb0596e2f	GCfix	4	2048	2053	128	0.003949776635365289	0.0017798336284495673	0.0009780138197832602	0.002169943006915722	0.002971762815582029	0.2109375	0.0	0.7890625	6.762809131450598e-06	0.00010425312120943574	0	0	1.1345100101589622e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
24	b38f58dd67cf825fdbd2c9e8b1f67de8ce2f8f1eade2c8d5e86364bb9738f64f	577ddee31bdfaa982b1d91c6297c7a2e996d9eb78cfa71dc349568e43e08bdeb	0c6a489366933975ecf9dc15290ad445d556b04c52d27186a6b3660b98d5404c	GCall	2	2048	2053	512	0.002585350260482011	0.0015721336208836935	0.0014006172489262768	0.0010132166395983176	0.0011847330115557343	0.294921875	0.0	0.705078125	4.651999448181035e-06	8.321650019987834e-05	0	0	1.7843322801525119e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
24	b38f58dd67cf825fdbd2c9e8b1f67de8ce2f8f1eade2c8d5e86364bb9738f64f	577ddee31bdfaa982b1d91c6297c7a2e996d9eb78cfa71dc349568e43e08bdeb	0c6a489366933975ecf9dc15290ad445d556b04c52d27186a6b3660b98d5404c	GCall	4	2048	2053	128	0.003478675631444483	0.0032457811003011178	0.0019053705380473948	0.00023289453114336538	0.0015733050933970883	0.2109375	0.0	0.7890625	5.991310612027682e-06	0.00010413920784688895	0	0	1.1099881420006952e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
24	b38f58dd67cf825fdbd2c9e8b1f67de8ce2f8f1eade2c8d5e86364bb9738f64f	577ddee31bdfaa982b1d91c6297c7a2e996d9eb78cfa71dc349568e43e08bdeb	0c6a489366933975ecf9dc15290ad445d556b04c52d27186a6b3660b98d5404c	GCfix	2	2048	2053	512	0.0025127331808784984	0.0016450303655791013	0.0013579672847121576	0.0008677028152993971	0.0011547658961663409	0.306640625	0.0	0.693359375	5.2265017838511665e-06	8.321650019987834e-05	0	0	1.93475811993693e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
24	b38f58dd67cf825fdbd2c9e8b1f67de8ce2f8f1eade2c8d5e86364bb9738f64f	577ddee31bdfaa982b1d91c6297c7a2e996d9eb78cfa71dc349568e43e08bdeb	0c6a489366933975ecf9dc15290ad445d556b04c52d27186a6b3660b98d5404c	GCfix	4	2048	2053	128	0.003277102348338061	0.00253683583559756	0.0012138522322234918	0.0007402665127405009	0.0020632501161145693	0.2578125	0.0	0.7421875	6.695257919270749e-06	0.00010413920784688895	0	0	1.4919309479832776e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
25	b52ea340f475207c55717cb8f5e721e2e8b61b883b35e2829cfc3e05d0e20c2e	1a4f0cb7770254cd4d8786cc215fce3f021f35ff709296dad574ef148b515869	f934b6268155659c75b16d0cd2c0fedee562808bb10da552bcc605e48b789f71	GCall	2	2048	2053	512	0.002883613186208597	0.002226697290826877	0.001623819366683251	0.00065691589538172	0.001259793819525346	0.306640625	0.0	0.693359375	4.743309557221022e-06	8.268939710629288e-05	0	0	2.983408150081246e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
25	b52ea340f475207c55717cb8f5e721e2e8b61b883b35e2829cfc3e05d0e20c2e	1a4f0cb7770254cd4d8786cc215fce3f021f35ff709296dad574ef148b515869	f934b6268155659c75b16d0cd2c0fedee562808bb10da552bcc605e48b789f71	GCall	4	2048	2053	128	0.0038918901460950044	0.00259422289685523	0.0013999474627514451	0.0012976672492397744	0.0024919426833435593	0.21875	0.0	0.78125	6.019696073431948e-06	0.00010389984281580672	0	0	7.994996150006983e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
25	b52ea340f475207c55717cb8f5e721e2e8b61b883b35e2829cfc3e05d0e20c2e	1a4f0cb7770254cd4d8786cc215fce3f021f35ff709296dad574ef148b515869	f934b6268155659c75b16d0cd2c0fedee562808bb10da552bcc605e48b789f71	GCfix	2	2048	2053	512	0.0027288054702486854	0.0020238425543199277	0.0016526017994635642	0.0007049629159287577	0.0010762036707851212	0.30859375	0.0	0.69140625	5.291318276463642e-06	8.268939710629288e-05	0	0	1.1378214099799777e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
25	b52ea340f475207c55717cb8f5e721e2e8b61b883b35e2829cfc3e05d0e20c2e	1a4f0cb7770254cd4d8786cc215fce3f021f35ff709296dad574ef148b515869	f934b6268155659c75b16d0cd2c0fedee562808bb10da552bcc605e48b789f71	GCfix	4	2048	2053	128	0.0038965010283590826	0.002436025753390707	0.00019337255385189558	0.0014604752749683755	0.003703128474507187	0.2421875	0.0	0.7578125	6.721051063122098e-06	0.00010389984281580672	0	0	7.439022580157939e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
26	6ad8c568bd9fd877b7cf98960dce813246f9ad8ef68daa5b42282ec2f35468c0	88d55901b0f8a540de2e2df1faca15dfa4160d1dc3ac26c066f1e21a4e935869	2ecd1b12d1ace1c34ce890fa04f9675c4dc749e11aa1826b850f31e9fcca9a62	GCall	2	2048	2053	512	0.0028187203420888853	0.0020733743098827863	0.0017722808831881938	0.0007453460322060991	0.0010464394589006917	0.298828125	0.0	0.701171875	4.965971718985066e-06	8.095064551873771e-05	0	0	1.062888139946594e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
26	6ad8c568bd9fd877b7cf98960dce813246f9ad8ef68daa5b42282ec2f35468c0	88d55901b0f8a540de2e2df1faca15dfa4160d1dc3ac26c066f1e21a4e935869	2ecd1b12d1ace1c34ce890fa04f9675c4dc749e11aa1826b850f31e9fcca9a62	GCall	4	2048	2053	128	0.0037862560517287133	0.002093218700770152	0.0019007090311258376	0.0016930373509585614	0.0018855470206028757	0.1875	0.0	0.8125	6.01830693469573e-06	0.00010256235009945851	0	0	3.880225380115121e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
26	6ad8c568bd9fd877b7cf98960dce813246f9ad8ef68daa5b42282ec2f35468c0	88d55901b0f8a540de2e2df1faca15dfa4160d1dc3ac26c066f1e21a4e935869	2ecd1b12d1ace1c34ce890fa04f9675c4dc749e11aa1826b850f31e9fcca9a62	GCfix	2	2048	2053	512	0.0028420549377328307	0.0019600143184033258	0.001733503979118917	0.0008820406193295054	0.001108550958613914	0.296875	0.0	0.703125	5.5457944293302475e-06	8.095064551873771e-05	0	0	1.088800229975817e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
26	6ad8c568bd9fd877b7cf98960dce813246f9ad8ef68daa5b42282ec2f35468c0	88d55901b0f8a540de2e2df1faca15dfa4160d1dc3ac26c066f1e21a4e935869	2ecd1b12d1ace1c34ce890fa04f9675c4dc749e11aa1826b850f31e9fcca9a62	GCfix	4	2048	2053	128	0.0035196584877738276	0.002279054645558537	0.0016154197443970482	0.0012406038422152904	0.0019042387433767793	0.203125	0.0	0.796875	6.731625443653352e-06	0.00010256235009945851	0	0	1.8226169300472606e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
27	28c0f9a6be37ec2eacdc6f51e25e94e850aec942445829384014f2805e140d93	d7667a043ea501666638fd3539a2fa4cf7679985e4894428e3cc3802da0e0684	deb9b0b580ea2a1cccfcea92b5d4ab86d0c558e2a28c2bdcb259fa13021de7ee	GCall	2	2048	2053	512	0.0026512612150278603	0.001992515462697672	0.0015493926741341245	0.0006587457523301887	0.001101868540893736	0.3046875	0.0	0.6953125	4.849135600360183e-06	8.192960040391582e-05	0	0	1.1738447014408848e-07	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
27	28c0f9a6be37ec2eacdc6f51e25e94e850aec942445829384014f2805e140d93	d7667a043ea501666638fd3539a2fa4cf7679985e4894428e3cc3802da0e0684	deb9b0b580ea2a1cccfcea92b5d4ab86d0c558e2a28c2bdcb259fa13021de7ee	GCall	4	2048	2053	128	0.003306813980313777	0.0027270718772476523	0.0016027147126949108	0.0005797421030661245	0.001704099267618866	0.171875	0.0	0.828125	5.9997676617800005e-06	0.00010326861645191245	0	0	7.490234249951655e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
27	28c0f9a6be37ec2eacdc6f51e25e94e850aec942445829384014f2805e140d93	d7667a043ea501666638fd3539a2fa4cf7679985e4894428e3cc3802da0e0684	deb9b0b580ea2a1cccfcea92b5d4ab86d0c558e2a28c2bdcb259fa13021de7ee	GCfix	2	2048	2053	512	0.0025008692587814288	0.001898122863235213	0.001357669261279215	0.0006027463955462157	0.0011431999975022138	0.310546875	0.0	0.689453125	5.427979062642436e-06	8.192960040391582e-05	0	0	7.287830980029497e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
27	28c0f9a6be37ec2eacdc6f51e25e94e850aec942445829384014f2805e140d93	d7667a043ea501666638fd3539a2fa4cf7679985e4894428e3cc3802da0e0684	deb9b0b580ea2a1cccfcea92b5d4ab86d0c558e2a28c2bdcb259fa13021de7ee	GCfix	4	2048	2053	128	0.0031481789680570553	0.001912979852123054	0.001492001663879426	0.0012351991159340013	0.0016561773041776293	0.1875	0.0	0.8125	6.714139501640896e-06	0.00010326861645191245	0	0	5.049204319984568e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
28	2c188a97779b47b7dee4228d1295b4821c98451218b801f7a0cb285527fd49e2	48d213ffc69898b3c591c9166b38fa2bf25e2db3c48d9dae22a5b32715043ab5	ceaa11cca10fdfbcc337d1d8470e6db68c04fa9d43ba53c7eaa611755a2c3379	GCall	2	2048	2053	512	0.0029239352482320667	0.0019908231865334277	0.0014533352740908692	0.0009331120616986391	0.0014705999741411976	0.259765625	0.0	0.740234375	4.860273624140972e-06	8.031343142850207e-05	0	0	8.990857060187096e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
28	2c188a97779b47b7dee4228d1295b4821c98451218b801f7a0cb285527fd49e2	48d213ffc69898b3c591c9166b38fa2bf25e2db3c48d9dae22a5b32715043ab5	ceaa11cca10fdfbcc337d1d8470e6db68c04fa9d43ba53c7eaa611755a2c3379	GCall	4	2048	2053	128	0.003800844054255832	0.0024196144768841195	0.0017732825221588103	0.0013812295773717124	0.0020275615320970216	0.1796875	0.0	0.8203125	6.025921020876332e-06	0.00010281771558560436	0	0	1.7078474598974935e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
28	2c188a97779b47b7dee4228d1295b4821c98451218b801f7a0cb285527fd49e2	48d213ffc69898b3c591c9166b38fa2bf25e2db3c48d9dae22a5b32715043ab5	ceaa11cca10fdfbcc337d1d8470e6db68c04fa9d43ba53c7eaa611755a2c3379	GCfix	2	2048	2053	512	0.0029097890974203794	0.0020121121308083554	0.001390035221764469	0.0008976769666120237	0.0015197538756559102	0.263671875	0.0	0.736328125	5.423730489114877e-06	8.031343142850207e-05	0	0	2.6597532398753287e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
28	2c188a97779b47b7dee4228d1295b4821c98451218b801f7a0cb285527fd49e2	48d213ffc69898b3c591c9166b38fa2bf25e2db3c48d9dae22a5b32715043ab5	ceaa11cca10fdfbcc337d1d8470e6db68c04fa9d43ba53c7eaa611755a2c3379	GCfix	4	2048	2053	128	0.0037429116186343146	0.001701602130349469	0.0016642717541040424	0.0020413094882848455	0.002078639864530272	0.1953125	0.0	0.8046875	6.7190059417086996e-06	0.00010281771558560436	0	0	3.6642656999763545e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
29	5a8c321ccba6e99c7f20bf334161e3d6aa0d59d6f39ece610ccc66d3c54c2b17	b97eab6bb7bd2a0a7957bdbae8836e769f7e1986f8d9a726f5ced27504c9b915	edbf135997504b5a59b76c24ea53366d4dada1c4598def2e735a8ec4dac47716	GCall	2	2048	2053	512	0.0025807639770106918	0.001638726808418857	0.0016370203771337987	0.0009420371685918345	0.0009437435998768929	0.3046875	0.0	0.6953125	4.759429030649841e-06	8.200076431468695e-05	0	0	2.93941758000571e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
29	5a8c321ccba6e99c7f20bf334161e3d6aa0d59d6f39ece610ccc66d3c54c2b17	b97eab6bb7bd2a0a7957bdbae8836e769f7e1986f8d9a726f5ced27504c9b915	edbf135997504b5a59b76c24ea53366d4dada1c4598def2e735a8ec4dac47716	GCall	4	2048	2053	128	0.0034893938756473362	0.002401447685886144	0.001938327901758326	0.0010879461897611922	0.0015510659738890101	0.2578125	0.0	0.7421875	5.9081048910519946e-06	0.00010365215280115583	0	0	3.277005540036626e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
29	5a8c321ccba6e99c7f20bf334161e3d6aa0d59d6f39ece610ccc66d3c54c2b17	b97eab6bb7bd2a0a7957bdbae8836e769f7e1986f8d9a726f5ced27504c9b915	edbf135997504b5a59b76c24ea53366d4dada1c4598def2e735a8ec4dac47716	GCfix	2	2048	2053	512	0.0023385653924318005	0.001471005081937417	0.0015149935277213972	0.0008675603104943835	0.0008235718647104033	0.333984375	0.0	0.666015625	5.274867706559413e-06	8.200076431468695e-05	0	0	7.24100760018942e-07	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
29	5a8c321ccba6e99c7f20bf334161e3d6aa0d59d6f39ece610ccc66d3c54c2b17	b97eab6bb7bd2a0a7957bdbae8836e769f7e1986f8d9a726f5ced27504c9b915	edbf135997504b5a59b76c24ea53366d4dada1c4598def2e735a8ec4dac47716	GCfix	4	2048	2053	128	0.002958668361765787	0.0016528565396307293	0.0016268563914382137	0.0013058118221350576	0.001331811970327573	0.265625	0.0	0.734375	6.651996162661937e-06	0.00010365215280115583	0	0	7.24100760018942e-07	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
30	550d0b7457dd5db261333a49018103e1b6fa655a8c4241cc5640344299348141	7858ab6a8a0662ccbd9a2f22fffb36309ad93f2681abdb10f09fe088ae6612a6	8e5a92328b04f1c79cd2500e5516cd96701a27717ede799d3e4be2e94aed5598	GCall	2	2048	2053	512	0.0026753807519727365	0.0019352057988948372	0.001628807828624844	0.0007401749530778993	0.0010465729233478925	0.275390625	0.0	0.724609375	4.868940683377894e-06	8.496272434809938e-05	0	0	5.346761519975374e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
30	550d0b7457dd5db261333a49018103e1b6fa655a8c4241cc5640344299348141	7858ab6a8a0662ccbd9a2f22fffb36309ad93f2681abdb10f09fe088ae6612a6	8e5a92328b04f1c79cd2500e5516cd96701a27717ede799d3e4be2e94aed5598	GCall	4	2048	2053	128	0.004164065538017297	0.0023482084256120734	0.0015836297435738948	0.0018158571124052237	0.0025804357944434024	0.1484375	0.0	0.8515625	6.0784367010685006e-06	0.00010442055510288447	0	0	6.142706070022541e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
30	550d0b7457dd5db261333a49018103e1b6fa655a8c4241cc5640344299348141	7858ab6a8a0662ccbd9a2f22fffb36309ad93f2681abdb10f09fe088ae6612a6	8e5a92328b04f1c79cd2500e5516cd96701a27717ede799d3e4be2e94aed5598	GCfix	2	2048	2053	512	0.0024087818293892687	0.0019219992139224505	0.0014169718383889504	0.000486782615466818	0.000991809991000318	0.302734375	0.0	0.697265625	5.400705531884496e-06	8.496272434809938e-05	0	0	1.3683318349944074e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
30	550d0b7457dd5db261333a49018103e1b6fa655a8c4241cc5640344299348141	7858ab6a8a0662ccbd9a2f22fffb36309ad93f2681abdb10f09fe088ae6612a6	8e5a92328b04f1c79cd2500e5516cd96701a27717ede799d3e4be2e94aed5598	GCfix	4	2048	2053	128	0.0033242275190531996	0.0024523461364891986	0.0009102012037947096	0.000871881382564001	0.00241402631525849	0.1875	0.0	0.8125	6.808646459531492e-06	0.00010442055510288447	0	0	1.7543453010082644e-05	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
31	95f9674d51c1a98594a5da6e0bba1a032dc10ffacc78c9780100a4abe411ec69	7b88b5cb369691ed21290e75beeb005548603e42ea77da645f919dc0a83ef21d	f6e5a84af11853ac9b0c7ab0386837d475f399b1c20244cdc5f3cc7aa2c899b7	GCall	2	2048	2053	512	0.0025683607401085946	0.0018492601163504958	0.0012524878046840594	0.0007191006237580986	0.001315872935424535	0.32421875	0.0	0.67578125	4.8438299907090435e-06	8.075800789498455e-05	0	0	2.5575267099675614e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
31	95f9674d51c1a98594a5da6e0bba1a032dc10ffacc78c9780100a4abe411ec69	7b88b5cb369691ed21290e75beeb005548603e42ea77da645f919dc0a83ef21d	f6e5a84af11853ac9b0c7ab0386837d475f399b1c20244cdc5f3cc7aa2c899b7	GCall	4	2048	2053	128	0.0038977703798053764	0.0028640940498075532	0.0018469610862861105	0.0010336763299978232	0.002050809293519266	0.15625	0.0	0.84375	5.942093298739104e-06	0.0001026423326270427	0	0	4.366162279945129e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
31	95f9674d51c1a98594a5da6e0bba1a032dc10ffacc78c9780100a4abe411ec69	7b88b5cb369691ed21290e75beeb005548603e42ea77da645f919dc0a83ef21d	f6e5a84af11853ac9b0c7ab0386837d475f399b1c20244cdc5f3cc7aa2c899b7	GCfix	2	2048	2053	512	0.0024428009174667503	0.0017593005736332085	0.001709724584534793	0.0006835003438335416	0.000733076332931957	0.337890625	0.0	0.662109375	5.423675623836322e-06	8.075800789498455e-05	0	0	3.935675590094334e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
31	95f9674d51c1a98594a5da6e0bba1a032dc10ffacc78c9780100a4abe411ec69	7b88b5cb369691ed21290e75beeb005548603e42ea77da645f919dc0a83ef21d	f6e5a84af11853ac9b0c7ab0386837d475f399b1c20244cdc5f3cc7aa2c899b7	GCfix	4	2048	2053	128	0.003588334891483784	0.001972144958964115	0.0019281493512144261	0.0016161899325196688	0.0016601855402693577	0.1953125	0.0	0.8046875	6.614869846796791e-06	0.0001026423326270427	0	0	5.0057165701389295e-06	post_hoc_exploratory_algorithmic_sensitivity_not_replicates
