sample_id	sequence_sha256	eff_Taq	external_low_efficiency	GCall 2perc	GCfix 2perc	GCall__P2_assay_context	GCall__P5_combined_context	GCfix__P2_assay_context	GCfix__P5_combined_context
Seq_anonymized_010022	002966c83e068a1ff8dd34ecd8b7fb51922249e45da3a8880dea8330e4761ed2	1.00088981171536	0	0.05758007	0.06433716	1.00040307040369	0.999253159514833	1.00051956282279	0.999222396373384
Seq_anonymized_000499	003a2058c43c90dc29f7080851c5c7aeca936e6113c5b5510b81b8da2c3c86dd	1.00445686907709	0	0.074003674	0.022229748	1.00055818763169	1.00121607086158	1.00055903895215	1.00117378579268
Seq_anonymized_004903	007ff397493d9fa9a980c1fc88fe07728675d479436406a7709ddae209d450af	0.985636072515398	0	0.087434664	0.052248377	0.998476984856729	0.998878897531657	0.997486855030553	0.997683757691167
Seq_anonymized_005590	0086f68356c5f06119c1ec1994ee689f655174dedcc1381920631fb180c4b9b8	0.998129930939966	0	0.060657654	0.06262439	0.994904417325036	0.992629592478484	0.994074621244045	0.991846544394995
Seq_anonymized_005167	0093c4adb4e0d5cbd05c7f63b4d60e0085d0cd33fd43508e4bf194ae51991572	0.997455920364888	0	0.045557953	0.030812087	0.996677515951632	0.994763310161181	0.998096353472672	0.996143636833447
Seq_anonymized_009605	0097fcafeac099a6c8eda3747c396d6615ae3f322d6cf44ab983574df39fdf0f	1.0005814417772	0	0.056847166	0.08831781	0.996165446456919	0.995768859836329	0.996033559464741	0.996109754914322
Seq_anonymized_002572	0113765412f8aee80ce49e69f2a8606343e2cffc5f25e3e017ab2073c8ba4083	0.990042095800836	0	0.055803258	0.30583602	0.994930638807988	0.994721204491953	0.99349539341668	0.99302131697556
Seq_anonymized_002757	014e479eb1630f24469d6892e46b621355deeec6d6ad2720c04031581f73871d	1.00153200905179	0	0.08391936	0.05193962	1.00088661439503	1.00181086232	1.00054529007336	1.00134166483176
Seq_anonymized_006548	015282f1e86000d59e9b343480e3ed41a0c2b3bf2d1a20022db085587fc5c765	0.999127843540687	0	0.081885494	0.036622103	0.99776138578748	0.998235977079577	0.997782399342613	0.998179230950442
Seq_anonymized_006913	016d390e5bf7e9dcf31ffe0a7cb5f9d95b0fc13bb86a38643af96e9c9549063b	1.00136807866848	0	0.04592597	0.020219138	1.00166688490115	1.00211057903956	1.00198454338834	1.00240805752848
Seq_anonymized_010833	018b6850ccb21e3fb45581415ce13a52f81bc8543fd052fc4a1e64a63ac89b95	0.986898164538798	0	0.06978994	0.20474571	1.00222141958436	0.996157451742489	1.00155170118643	0.995609771596978
Seq_anonymized_003233	01b245240b0559fc3b19904e62780b82f02c018d1447ccd3ca91c23ab16bc3c9	1.00122969352255	0	0.2095972	0.059116963	0.999483239239558	0.999936595520897	0.999125013073335	0.999662770560161
Seq_anonymized_003555	01d25c73ea40b1686b05d21d7bac7eeda0a94ee61e0c2a1a611d4ca353f26e39	0.992323564827683	0	0.107321225	0.09894129	1.00028285557643	1.0002043828493	1.00052187994452	1.00032675425947
Seq_anonymized_007649	01f2e4d16d513e6c780e8fb8296d5a77a2fe17ea27bc72075bfde6337cf11fc6	1.01065818932479	0	0.06817625	0.0649875	0.999473285704271	1.00158071871185	0.999565450793104	1.00176620889093
Seq_anonymized_000490	01f5090bf4cc7cd68f7893431bf425a6252bdae17a6c2592eab7eea08a0218d6	0.991185005485285	0	0.094866514	0.03969792	1.00136639815151	1.00146574494981	1.0012744370494	1.00124891747905
Seq_anonymized_004640	020a96107062fadef8a3fb207b1574627e2aa3286d69218a2d600eed5d13ae81	1.00609436785562	0	0.07716072	0.055518575	1.00032190472393	1.00002387658093	1.00079763943393	1.00059965385124
Seq_anonymized_003167	021f8f1aac38fdff115d10a16eba6d9c38b1e3963075291eb55b0916a966d57d	1.00510174323941	0	0.070691876	0.041213755	1.00317479001089	1.00346264378878	1.00259215966789	1.00280698732425
Seq_anonymized_007476	02265dfd2a2c4d54bdd7dd252309d30f79a81d6b330b6f0c5d0e73c686b2947f	0.998906242023277	0	0.04614559	0.03643318	1.00023956090914	1.00225239124426	1.00087160766073	1.00297586204803
Seq_anonymized_000204	02363099252c644894aa3f50321230872ac98a6851b0080b2526bad78874cbb2	1.00480005300992	0	0.07095647	0.061599	0.999592915213462	1.00007660823021	1.00009381151895	1.00060949412435
Seq_anonymized_007595	0299d017df846b29bf524a937852560c519884cf5c8b512b164b6d077e588980	1.00069575008288	0	0.05447181	0.03722933	0.998670524231429	1.00089347647297	0.999527496012023	1.00208660785175
Seq_anonymized_004168	03143409ed319b27e11200e20ed20e7f6d1115698bff7eb24ce5fef084bc751a	0.997933964972781	0	0.14446466	0.01881231	0.999469640280986	0.999609625390344	0.99925841508075	0.999270583887531
Seq_anonymized_005816	0317613b9c53ae1625b2bc12a3df244182f84a26e91d88e293e89977fc5d5fd5	1.00236966366114	0	0.10338263	0.014069037	1.00030995826277	0.999594340981606	1.00058003736428	0.999932277097531
Seq_anonymized_009666	03ffb15e0de95378498cc411ba329b61dbccae2a11cb31c292720146b9ec4ecb	1.00459902008956	0	0.048246898	0.023463039	1.0016917528997	1.00320404753867	1.00164245453311	1.00315932088648
Seq_anonymized_003511	04322707eeadb921e59dced473f6ba78e52f5176d7d8ebbe4138817e3b1d3b89	1.00798875918605	0	0.1536712	0.049151264	0.999099063176003	1.0019063798035	0.998624497748628	1.00145862305527
Seq_anonymized_005882	044a7d0f772bc99565b7d680736a489bb65a232d81bf60e6e74dd5ed8ff9eaf3	1.00149380972564	0	0.096747264	0.2215757	1.00036801070472	1.00130133539051	0.999615180241159	1.00043618434098
Seq_anonymized_001172	04564086203ec5f0dc28ba5492b30d662dba70fd3a4d4fd5f9a9c0963c62ffdf	0.986317233973984	0	0.1924644	0.01150777	0.996746894626844	0.996573499232618	0.997328293970062	0.997197988220767
Seq_anonymized_005666	0490675b1cbc67b006d2e6504521251e2d5499dfd5ee7334c3518b179774736c	1.00333840625652	0	0.13952166	0.036510278	0.998623087802264	0.999866855485288	0.998875590598495	1.00024234665538
Seq_anonymized_003788	04a7406a4ded2fb22353542b529a64314e4b1d9fdd3e755552fba94b2f92acd3	0.993338923803491	0	0.16438216	0.13031374	1.00092039768955	0.999862055276871	1.00044011442631	0.999344917532504
Seq_anonymized_010945	04d3e389dec016b2971801410ed7ccf5dc363b02627fcfabde374f90fb1a7018	1.00466912788356	0	0.05473197	0.027498962	1.00295290714581	1.00334621850077	1.00354200759905	1.00395911087487
Seq_anonymized_005312	05082af25d8133c502850dbd9856694c98d89746711dcab37aa98a1138b91ed6	0.970895469309742	1	0.14857334	0.1580832	0.999973991741091	0.997662392831499	0.999364993186416	0.996951514625787
Seq_anonymized_004734	0551c0e7da63badb668d5d0474e163ed524b0b1923949009213bb9b014e9d9e6	1.00292578073086	0	0.07388299	0.06674601	0.999772754662119	0.99991833253471	0.999723469724393	0.999839980823011
Seq_anonymized_008815	05cbe0905625395b7368ac530394ed239e3d61dfd3b3838f9f70c8f579b0de2b	0.9933571357283	0	0.053769685	0.10280338	0.994750803894183	0.996342161995275	0.99486572660569	0.996657451130915
Seq_anonymized_005996	05cd18d0688ff5eac32f52f675d1ade705e9c81fbacb581d0b341d1d005477d5	0.996298180431548	0	0.030614628	0.049349993	0.997402589849718	0.997486235949499	0.996713572437818	0.996617582861027
Seq_anonymized_002881	05ea9889bece4e57691f9c738e234dfd8bc0ddee84701699ec0616259f183acb	0.995704373007448	0	0.09384072	0.12674747	0.998466027944841	0.999344484658524	0.998509139776884	0.99949451516855
Seq_anonymized_000959	060391b9408beb70414995b159fa33b5c6328c0e50437c0bc04e32efb254701e	0.988353632064613	0	0.06725919	0.055905484	1.00111310082008	0.986113825175899	1.00219570451971	0.987846494583467
Seq_anonymized_006371	060f691c15eb740249e1dc8aa73e29a04fbb2260689d2f31f44bcf59e2284d7f	1.00745430847088	0	0.03865414	0.024517277	1.0022390925796	1.00138366656368	1.00416532410511	1.00316033846026
Seq_anonymized_002201	0698577b6ffb4738e1909c256af224033558e06b59c69c5dcc858353d08bc37f	1.0051889533514	0	0.04536634	0.036875438	1.0016048120963	1.00190096451919	1.0018679689198	1.00210269841828
Seq_anonymized_000218	06a210c3c21938c60bbe47ed2bbbd3761827a3083a0c87218e57ec2fb28d1540	1.00352871563604	0	0.05958313	0.035176244	0.999735606191643	1.00016963841112	0.999556567640875	0.999948452332975
Seq_anonymized_000452	06b9be09e8e6a8d1af942834f5b69e7e21e77ea2d7f16e43e9df6c5f762e67c1	1.00337232398406	0	0.09816238	0.039018095	0.999536838679622	0.999923812042566	1.00045408380049	1.0007970675389
Seq_anonymized_003137	06c553df054e834a1aac395711e9ecb7ab442728fa1c2f67ea74fae9eefd989a	1.00670860881806	0	0.066616744	0.024989538	1.00088681232769	0.997846220471287	1.0015614276012	0.99868760317482
Seq_anonymized_005318	06e5eec52ef2171aac6a498c941781d2709f01363a5d73c765882b08b8568973	0.997821198765322	0	0.11582305	0.05333702	1.00064204635021	0.998396561965328	1.00129655582291	0.999230986692063
Seq_anonymized_010323	06f2c51532c7d8a99b884a886ea2aa3989745b33409561e6c34aa236dc5cad32	1.00235856186834	0	0.043528885	0.26068273	0.996841396366744	0.997299122545078	0.995587435199292	0.996010696534731
Seq_anonymized_009455	07036fb75e217704d4cf2522a76e91804273fc7686bb47ab4b7b57f585a3ac63	1.00238499861045	0	0.111140445	0.029026145	0.99957317677477	0.999877638522006	1.00018629099351	1.00056428302206
Seq_anonymized_010369	07670bc9e7e8c93d925dcb71f8980c99d76edff4c8c03d093301f5f61726bff7	0.91610576691446	1	0.52673674	0.19016518	0.998011297137508	0.990252829709986	0.997609077983287	0.99002775018175
Seq_anonymized_006133	076ef94ae637a8a7f0b783886d044e07d66f6b720ab7e288d14ef3d0c78ac12d	1.00549787338871	0	0.031755682	0.011165442	1.00132243689953	1.00119050636066	1.00204901243396	1.00196723986644
Seq_anonymized_003671	07a25da8ce5a6e7c7a6b29619a4fc6a33e9821c6cf467412b132b0efc6663a3d	1.00369981339838	0	0.055470005	0.12077241	0.999692826921854	0.999418929791623	1.00071983409129	1.00063164995768
Seq_anonymized_009840	07a9b9f44681b5e1ede68e9ade450b57a8b2ad17ad147839c65a629b117d03ff	0.998357412188483	0	0.36254036	0.13694267	1.00044979596372	0.999020356547875	1.00043072980145	0.998962716620973
Seq_anonymized_001349	07abca4af89f8d9b29dc4628cb7fee92076e9465e6086c8f25b78af909a5db1e	1.00528251186433	0	0.050099786	0.025741976	0.999596005753694	0.999556823255808	0.999665568678078	0.999601166288621
Seq_anonymized_011345	07e28ba2b9b3de6e7e76448f93f1f759bb51677e21f921c6a6609309d273d474	1.00847103893603	0	0.10030683	0.0111231925	1.00000027428002	1.00063723401957	1.00094774393046	1.00166866263808
Seq_anonymized_009749	07f75413a9c84874d4c442208762ad94728718c0eba13c4622f45bc2de9d7f3c	1.00740416088884	0	0.12340555	0.044007465	1.00284852627153	1.00291757875375	1.00374320060582	1.00372907110069
Seq_anonymized_005863	07ff9c7f6fd4f7f3d90080d4e24a94ee0d6ab3203077fd3fe9c5c520fe53a937	1.0002771970623	0	0.057872597	0.022606077	0.999776155368419	0.999753744113247	1.00043436468078	1.00039327039456
Seq_anonymized_005637	08150c1925ae6852a80fba0a1b402e63b065db90eb55dea6b683046c789ef8a7	0.993965897065845	0	0.038350955	0.05631555	0.999030359720365	0.99850683158531	0.998924419079093	0.998294504610816
Seq_anonymized_001914	0835061d3a788a31270a228f4da1f6821108dc0962e061b8efe8020b65533c92	1.00754745960052	0	0.13795175	0.0275162	1.00124751643451	1.0014174341471	1.00094693270758	1.00104957983032
Seq_anonymized_008153	085ae9d47a610a58b4688c5ef0aaac3f981e924f60d8c6cb57f24a11e7bebd85	0.997749341454629	0	0.22711483	0.12029639	0.998621785911588	0.999187553333636	0.997692998336066	0.9981270921472
Seq_anonymized_005842	08ad8db3672d99f671c5a1c6ecf4630d0bce0404bb266fa7e577a525823ce6e9	0.997894208259819	0	0.10147481	0.09348824	0.996203657800771	0.995947622701028	0.995622027539983	0.995503933306881
Seq_anonymized_005527	092577fc107cc8911f65be5cf4f5f72e148833845050fdc2eb20efdee9dc3773	0.998632124137595	0	0.17602114	0.07719113	0.999742834893483	1.00174050969487	0.999286147986504	1.00122203775244
Seq_anonymized_008124	0925de3461ff6dcca2a6061fdd59128f8f2cd0d147da24025207ed705814c8dd	1.0024062803928	0	0.2058218	0.049843963	0.997338657351382	0.99769294865702	0.996805816478084	0.997097327806604
Seq_anonymized_008205	096d1d08e916d47caa416f56d7315cec7679bfab4623ced698b2df38ad492059	1.00084894834492	0	0.08401947	0.038505606	1.00091067098884	0.999549471350347	1.00126490193044	1.0000026572224
Seq_anonymized_010883	09857398c0dd685e888029c27f0e89155693e8f1b3d63864e6e544e078e3e1d7	1.00191838599519	0	0.109911636	0.024551893	1.00117380692868	1.00126699456093	1.0015314123808	1.00145287486753
Seq_anonymized_011056	09a6573db83dd0a21480207a4b854668731ed07063adf746fa3a5cca1386d2b4	0.953981107343163	1	0.9045786	0.21414323	1.00130436015626	0.998463138780572	1.00099147324285	0.998288981704303
Seq_anonymized_008143	0a047960d2c82f79525923680c061773adbfde93ba43ef56d35cedad062b2375	1.00934519390483	0	0.050297663	0.056072846	1.00190343101592	1.000933250125	1.00224370887035	1.00128408384032
Seq_anonymized_006102	0a555087f346a86c7fbcbc7fec1b8db7702a75485a02166886804f1f52f91a28	0.996196878484413	0	0.22285755	0.086033426	1.00171590605463	1.00395338067383	1.00100723612221	1.00318857681641
Seq_anonymized_009756	0a7a118340d2210b399075e0de67d23ed7ac860550ad2ee325fbcba77aa69666	1.00690859762799	0	0.23945613	0.17629643	0.997662108973187	0.999585074119619	0.996717761642723	0.998455868740244
Seq_anonymized_003602	0a8506e8e1274771fda9683f1508265c216ebe3280c8e2a81622935305be998f	1.00229669734444	0	0.22025944	0.06409297	0.998713671219295	0.999010004638377	0.999612509201548	0.999886821369678
Seq_anonymized_003244	0b05e42b12b853dd9f5304d10d934eec0b180f7e75a1cbcbb30237b651302359	1.0068573452676	0	0.05029583	0.03547571	1.00111856040213	1.00159910476332	1.00137381867057	1.00173963946656
Seq_anonymized_002277	0b2c418155dc70dd2bc240a15bf5e4d8a749e5cbc4df1226d29380e219533c20	1.00524911263655	0	0.12548421	0.09127297	0.999217371404253	1.00101645529512	0.99938295210678	1.00116441719936
Seq_anonymized_010227	0b3e9009431dfd4c45416fed53b205c9b0db3ea2b97847597263b07d855c870a	0.997333781898139	0	0.066525295	0.060600787	0.999326825443848	0.998352729581296	0.999215639883632	0.998214636823254
Seq_anonymized_008774	0b41e115d137db5262ad7999f535f7dc3c41065a086ecc183b8b3e156abaed81	1.00061242895748	0	0.060604203	0.023591215	1.00320212532046	1.00468387534854	1.00307626985724	1.00450678345678
Seq_anonymized_001583	0b4b946d931cefc61636f73679af495e7fa838892128748aecc220533bbe19d6	0.998607089253188	0	0.35453498	0.53445977	0.99816722841482	1.00055799061313	0.997306690146016	0.999655437880363
Seq_anonymized_007642	0b596e406ecec9e802ded0d1480a57667791162ad8a2bd6a34ffef7027b9ada8	1.00628736695869	0	0.0736552	0.03587263	1.00278907467342	1.00222125143049	1.00370548585157	1.00322996878508
Seq_anonymized_003814	0b76d612e1159271c367a600c8c552701672b7dd2e9da9328d16b417de3745ef	1.00044872323582	0	0.13005696	0.13294297	0.999606972070264	0.998963209712779	0.998799667284089	0.998113470606696
Seq_anonymized_009678	0bb53e813b8990591b81d04bad28b08acafeedf304852bedb9293d31cede7a45	1.00323001731281	0	0.06584826	0.046228703	1.00309021892482	1.00177205337479	1.00424451328105	1.00283531348077
Seq_anonymized_000753	0bc8fefbafce3421e785bfea2f4b89c3319e1eea65e6b858ed787bbc20f720d1	0.997932452025027	0	0.33612746	0.25621983	0.998330128999042	1.00111636106286	0.998229488193956	1.00098220008886
Seq_anonymized_003049	0bd1d9da8bc8900d2da711174943a1043275ab774ac201471c2a75be9bfdc22f	0.998246487831608	0	0.03572353	0.021094376	1.00066121578578	1.00038776912017	1.00148572354456	1.00113044023522
Seq_anonymized_006465	0bdcc755de91fefd5cfb6c04c557ba48fbea46140834b76be75e0145180391f2	1.00228460549947	0	0.0495818	0.0528669	0.997927289490644	0.998552999813721	0.998183962226035	0.998762288642202
Seq_anonymized_007216	0bfc141baabdf3c0ea5a7d1a7eb261cf2bab8e5f9fc3fd1dfb0f87788fb053df	0.993360267116832	0	0.1086036	0.02878188	1.0001242481883	0.999910510350023	0.99932629034976	0.998977709637244
Seq_anonymized_003157	0c1388a3510d8146580f581266468211512b393bd9c6b5f0edcd2f69ee1339d9	1.00474664017537	0	0.054394018	0.03139693	0.997603192353153	0.996752991530785	0.998542042469499	0.997908264688435
Seq_anonymized_006717	0c1fca703bf44930f7e3ee97f36bd4a34c784e0ba38c91ba19a8d51aa948255b	0.998318393964474	0	0.12425339	0.041795682	1.00031911285244	0.999671014338539	0.9995687791876	0.998830841241801
Seq_anonymized_010460	0c308574907ff9c57ecf3fb791a5e27f1eaae868ceffd94c129ce28ecb84cbef	0.998299838290365	0	0.06348714	0.028551212	0.999501793789953	0.999282444085983	0.999946521933457	0.999663472297968
Seq_anonymized_011124	0c5ab555c17a4a0c1bb6c0734047a0f51d2af8051c408c03705667d5b5427f8b	1.00672681360319	0	0.058467597	0.10146237	1.00150993350396	0.998341639217192	1.00238012236007	0.999423176793015
Seq_anonymized_008176	0c6c374f090b61cc90d88f4a7b96dffe567f91798a7b22a8f8fd3299475ba360	0.985993109718948	0	0.075103864	0.027998947	1.00046142999643	0.998703532049848	1.00129202510187	0.999673080571917
Seq_anonymized_000997	0c6cd243955436939d317376bbf9945e08265e36309c35e60f4ad75b408a70cc	1.00297655062532	0	0.04870241	0.058506064	0.999080944382603	0.999645654632289	0.998279030796888	0.998664654934418
Seq_anonymized_006555	0c96c25c6fb04e41f39cc332311ec926e880b0c19848eccd69dba8bc60becb8a	0.997321248246146	0	0.052248616	0.030093	1.00169837087336	1.00162352791073	1.00177066969569	1.00157433948148
Seq_anonymized_004721	0cbadac7c7f7109afc1604e6398aed4110ea264c5a4e13e3d7383ca42f4d9211	1.00788592881651	0	0.054117084	0.06077288	1.00087959748723	1.00117093886405	1.00102994173626	1.0012302448657
Seq_anonymized_000707	0cdaf17a9221c101d5b089c66075818a09f3388358b19e93050602011be520fc	1.00665183239516	0	0.074094445	0.04712552	1.00232521415673	1.00191124810126	1.00254923638334	1.0020937432697
Seq_anonymized_003854	0cddf62471fb570aa09bfc023d72e775b135414f21cbbe5ebf5902193cbc389c	1.00509918981645	0	0.13224755	0.16250454	0.999161492255193	0.998675805000403	0.998600675474528	0.998018237057701
Seq_anonymized_008104	0d5198b6e1294258b41238bbc8e2463590a79831ba9d276f72fbb9f436fb4d56	0.998367172393855	0	0.03457328	0.066898204	0.997898900008948	0.996864589664407	0.996869735961227	0.995959986727176
Seq_anonymized_008137	0d6a913ba8853d602727669b1c4ff92316bda28c7eef2b36b4e0a11b79da7c6d	1.00214911354989	0	0.04373599	0.017486628	1.00109015480542	1.00087270346797	1.00077161717908	1.00044438042102
Seq_anonymized_003079	0db83d2f18e60cc6de3c5ae526795792f55dee38430f5a6d68e350c793109423	1.00626189330965	0	0.07770949	0.07496169	0.995940279418578	0.997359533411459	0.996576097320541	0.998049688309804
Seq_anonymized_005898	0dc6922a0debc04b5d48d4d1895224c395ed80a7fd55b9bb31876adbcd7d56ee	0.967867540744679	1	0.39199424	0.84600556	0.998246594933816	0.998635674982225	0.997824417233779	0.998182927869296
Seq_anonymized_005917	0dd59dee4125773d8a3c634b3218e5a3ee265a96411ba72d06cae1dc0ccddb65	1.00107157467983	0	0.087974615	0.10188669	0.998475214175854	1.00090934898753	0.998974264719971	1.00161184240292
Seq_anonymized_002700	0dfe06524e3bea9213e74defc4785c17c5996a52eea922fbe7876575a8c6b1cb	1.00035770299075	0	0.0796642	0.05403574	1.00202170343919	1.00023480159722	1.00183264360043	1.00016767757005
Seq_anonymized_009536	0e749e84730ae4288818f8ae5c4f99212cea19972f960e8bc0b3039db9c3b3de	1.00106164055581	0	0.061730426	0.04166713	0.999765417156387	0.999549239573033	1.00055775097021	1.000335023622
Seq_anonymized_001972	0e8e145b6e58f5c541ae10606a19a2a795c57031e90f300007130d402ea7fda8	1.00221311790808	0	0.07399042	0.051828265	1.00225478315567	1.00388230772433	1.00183845885482	1.00372009930633
Seq_anonymized_001168	0e8ef69e71de6a811aa7a3534a4004793f337b15c26c6ac78b1dbb30001a8fca	0.9576383815634	1	0.073075816	0.07346078	0.9923433358123	0.988548420550157	0.991685345758977	0.988219042824655
Seq_anonymized_002972	0eb1944e1f2a09a238ecffaeeb207f7eb7ce50093cb95fca3f243ca31c9b3ca1	1.00561963373448	0	0.1823307	0.049359635	0.999862522495467	1.00126738873278	1.00000210705583	1.00158616816588
Seq_anonymized_010076	0ec085a3aefed4daab04eb61bd48a91864c4ed6bd0198392252828d2e9839bcb	1.00962306195059	0	0.18258785	0.17955874	1.00419893332995	1.00588407842637	1.00420636609487	1.00603421244895
Seq_anonymized_010588	0edd8a7e81fc3227424e725e88ed16ba5e41c1432b1195f532fced0bb1c845bc	1.00598743692545	0	0.044527136	0.03422811	1.00012236926663	1.00043619509744	0.999298693404118	0.99941719778642
Seq_anonymized_003186	0f465c8e2c916a7c9b7133334f0653710c3a8d74c219b32c2a6e2886ee2723a7	1.00516088918502	0	0.12471209	0.06221263	1.00244505621591	1.00212226600699	1.00245363618291	1.00211629925719
Seq_anonymized_006355	0f5c5afac3dc53db31a831627406b8e7177ba841cde254ea0a22d07e0981addd	1.00152373535271	0	0.07004702	0.08762908	1.00268639836222	1.00277250347789	1.00239591894914	1.00241298382628
Seq_anonymized_000867	0f5e5a21fb2880ef5bfb02dc77ffbfb75bd19974f56288404e18658d7fc9058c	1.00199775047111	0	0.06469556	0.02213617	1.00124046780616	1.00071379954142	1.00126580969339	1.00070752820938
Seq_anonymized_006461	0f8e9830773c11d60e71dea38cc9f9696a27fdf41b2a34619399bbfda15507ac	1.00261217816838	0	0.12435638	0.051886104	1.00143369300091	1.00164605331555	1.00128777359381	1.0014186314964
Seq_anonymized_008331	0fbeb731e03eb3c93598cd89175a682d88aecce7baf100627220ea4eefd7029f	0.999997926709635	0	0.05758982	0.031170392	0.998812758339337	0.999608151210273	0.998841595744257	0.999517994920859
Seq_anonymized_003544	0fcf5b199c9969a5cd251afe27a417f0b3c5f3b4089de0fb705b32b6f4de328d	1.00474435462374	0	0.11974212	0.2053132	1.00119638493127	1.00167852322104	1.00098635827277	1.00142893856557
Seq_anonymized_001667	0fde4d8397ec607a06003797191d055f6b7c70155ed866bbc9ac8f8c885cd06b	1.00587111988907	0	0.09538898	0.12060697	1.00096172792105	1.00122187965899	1.00058798473275	1.00085254495878
Seq_anonymized_000248	0fe7cc82129adfdfe7023585479cd66de8d2460edd28e65b7760cfdc1fc702f7	0.996386131131822	0	0.07067851	0.022278197	0.999139364309348	0.999889472649527	1.00013049693801	1.00087864703825
Seq_anonymized_009935	0ffa0f798bf0391f059c41c18d3d3ac178cbffd8d5751a1afcd33bfb644007c4	1.00802397981374	0	0.14587046	0.041667268	1.00014038456387	0.99930423527596	1.00026209042812	0.999509252942132
Seq_anonymized_009992	103e09cda315e09dd2df6c079e5aadf34225937fb24baabae2a94d09dcabad59	1.00448902620585	0	0.25693077	0.11601425	0.998567493267155	0.99912726785646	0.998533592436937	0.999025604994044
Seq_anonymized_010752	10cd3caafe7e15a93ce47885b485d44ff5ec8f16b7b6b1dec9ba347b3cce6ef1	0.998561773870523	0	0.09369695	0.2639749	0.996551754043143	0.996726514753381	0.995704654396602	0.995816176484701
Seq_anonymized_001892	10d7533c12adb1b151d0c7df7404afc99f902db138911ac7f741bf72678f190d	1.00971421293679	0	0.08878383	0.025724486	1.00332116925844	1.00304262665096	1.00420975578482	1.00386800809921
Seq_anonymized_004477	10f62a33aeedd8636e3c812be9538c666997b82e5694a4fcca1e18562af79711	1.00165536118102	0	0.13758732	0.043295935	1.00206730126926	1.00228183569669	1.00289083160713	1.00309583555257
Seq_anonymized_004724	10fad566bdff5428711ce0204b714697c77767b5443c1e684055e55ad0136f34	1.00208981234997	0	0.13118182	0.052295458	0.999001700056355	0.997973781672444	0.999917864648214	0.998800005648382
Seq_anonymized_000184	10fec3eecc85e5d25d8716e8baccfe2d9da10f2caf60e1ec80060ba95008f28b	1.00036719950969	0	0.0845155	0.021768719	0.99792242139725	0.999993813367307	0.998454227847118	1.00058495815897
Seq_anonymized_011523	1116691a6c02eba391b2dd2b1a3fe4b5daf0d07115a01e60ba7f38a55ec3f44c	1.01368646347203	0	0.10854483	0.070616625	1.00182399257399	1.00414351480758	1.00131542337585	1.0036300992807
Seq_anonymized_001908	1129353843860003058da7efff450d07d52af2ea4512e838096a1e15da8c0bd2	0.999414179023687	0	0.07264045	0.03534806	1.00225561083616	1.00187300929355	1.00241900285258	1.00197418791563
Seq_anonymized_002885	113e2c1046cf4e093debb66f4749e9fa20edb33309fa56f994fdebeb333427fb	1.00204820985785	0	0.07361643	0.028311234	0.998727254107494	1.00084278178411	0.999091180616035	1.0011955944596
Seq_anonymized_011322	11919f64edeadb3d93802515ff5c111eebe0f2190996a88de71441f75f785f2b	1.00321424167284	0	0.1298193	0.033229947	1.00098250238474	1.00063743875546	1.00181872856018	1.00156069892533
Seq_anonymized_008773	11a7752cd6bbc10fa707886250a9ccacf13d5cdc76d595d97cf3306a928ff545	1.0036196474998	0	0.07346919	0.03955755	0.999450313986068	1.00022019402447	0.999626875407285	1.00046456560329
Seq_anonymized_003111	11b21889611c3de825a8a53181b078aa8502b34acf43656bc2cf04064c02d792	1.00797522842179	0	0.19717039	0.1693235	0.999575990617969	0.998250219104418	0.999918578425626	0.998962668903445
Seq_anonymized_001645	11d88c3870996795ecb2105810ed7efae878500b338ab1fc7cdc452abb7948e6	0.999457639602322	0	0.036157418	0.03796123	0.999320301169875	0.999068403067977	1.00022035861031	1.0000253391249
Seq_anonymized_008767	11f3a2ddbc6397b27d756b54b79d50685ad2b3ff13c609df07a74750626f6396	1.0108966314618	0	0.08137706	0.014133306	0.998865235810299	0.999036673150544	0.999084295521931	0.999314693270717
Seq_anonymized_002334	120a27f9639f5a447777adc109610b55fc9331542b8779843e69d8aefacf1c4b	1.00622792846343	0	0.07682854	0.022690386	1.00018778625365	1.00255268844876	1.00002276147674	1.00253139208925
Seq_anonymized_008857	1217f8481adf4b8cb8ae3a78f8ac6c09c333737afb96a44f4467452161166b92	1.00875633511768	0	0.07162393	0.039862815	1.00073433095457	1.00151385197549	0.999971523443589	1.00076106050213
Seq_anonymized_003059	122e58ae5030dbe614e6d197110e561fc91eec17a84fdf4dc937d4f20b82b405	1.00255722208857	0	0.17047262	0.04378037	0.997063464816392	0.997240155169692	0.997120875961173	0.99716172357938
Seq_anonymized_006706	125841bb42e5abd8a0a49db77ce13824232751c7d738508b01818665052f1f4f	0.997493346875583	0	0.066815875	0.066630766	0.998789357242249	0.999844837642306	0.998880598213234	0.999977829732901
Seq_anonymized_006401	12e184b7a82afad6b3ccd0948bd7e1c84ec5d45bf5e3376c15c2014d7feeb92a	0.999892396627552	0	0.12310786	0.12959087	0.99923681035359	0.998101557487436	0.999972485464	0.998888731578743
Seq_anonymized_010856	12f32add07d3ec96ab54b36050b9ab3d8aa813881a926bb0352ff6b62c767a23	1.00398421486981	0	0.06327807	0.07771224	0.999696782756014	1.00194392599382	0.999691094686726	1.00180644135956
Seq_anonymized_007326	12f3c308a5f38b3f2bff9271ae7474af9a8fd46fb4c70e2332f58186bffd268e	0.997731996456348	0	0.1603471	0.12356863	1.00077214762076	1.00120404171058	1.00056133331879	1.00100711814737
