dataset	analysis	pool_or_direction	endpoint	model	repeat	fold	feature	standardized_coefficient	selected_regularization
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	1	left_boundary_vs_right_adapter_max_rc_tract	3.0500230562238863e-06	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	1	max_homopolymer	-3.3724366184831485e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	1	right_boundary_vs_left_adapter_complement_4mers	-4.1367437811071155e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	1	right_boundary_vs_left_adapter_max_rc_tract	0.00019715275662248157	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	1	right_boundary_vs_right_adapter_complement_4mers	-0.00026160592556145266	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	1	right_boundary_vs_right_adapter_max_rc_tract	-0.0005379085235323287	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	1	variable_candidate_pairs	0.0011112767988981484	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	1	variable_longest_stem	-3.889751583938155e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	1	variable_weighted_pairs	0.0002084016144686623	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	base_freq_A	-0.0002733912834022305	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	base_freq_C	0.00044339400220881343	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	base_freq_G	0.00023082842656481142	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	base_freq_T	-0.00040020625583614286	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	full_amplicon_candidate_pairs	-0.001935999764772851	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	full_amplicon_longest_stem	0.001256390956666586	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	gc_deviation_from_0p5	-2.6161781569962672e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	left_boundary_vs_left_adapter_complement_4mers	-0.00032474367343276507	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	left_boundary_vs_left_adapter_max_rc_tract	-0.0010048047608412429	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	left_boundary_vs_right_adapter_complement_4mers	6.788151180662072e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	left_boundary_vs_right_adapter_max_rc_tract	-1.1893154275296727e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	max_homopolymer	-0.000105642654858163	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	right_boundary_vs_left_adapter_complement_4mers	-0.00010712647258872501	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	right_boundary_vs_left_adapter_max_rc_tract	0.0003608033575727201	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	right_boundary_vs_right_adapter_complement_4mers	-0.00028469666183102805	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	right_boundary_vs_right_adapter_max_rc_tract	-0.0004965783049602986	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	variable_candidate_pairs	0.002230306235847977	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	variable_longest_stem	-6.435602320145114e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	2	variable_weighted_pairs	-0.0005623938855108692	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	base_freq_A	-0.00019986814787221978	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	base_freq_C	0.00043164031355733044	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	base_freq_G	0.00026675149410693594	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	base_freq_T	-0.0005007343734792858	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	full_amplicon_candidate_pairs	-0.001766509331196968	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	full_amplicon_longest_stem	0.0012211667820894792	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	gc_deviation_from_0p5	2.5152083340807318e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	left_boundary_vs_left_adapter_complement_4mers	-0.0002716278497091108	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	left_boundary_vs_left_adapter_max_rc_tract	-0.0010300114564113319	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	left_boundary_vs_right_adapter_complement_4mers	0.00018267450395765086	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	left_boundary_vs_right_adapter_max_rc_tract	-0.00010608270501868469	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	max_homopolymer	-6.491654872067e-06	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	right_boundary_vs_left_adapter_complement_4mers	-1.851403560034884e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	right_boundary_vs_left_adapter_max_rc_tract	0.00018524166984209683	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	right_boundary_vs_right_adapter_complement_4mers	-3.5021599847489634e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	right_boundary_vs_right_adapter_max_rc_tract	-0.0007026099967022311	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	variable_candidate_pairs	0.0011964470975155052	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	variable_longest_stem	-5.325291526086897e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	3	variable_weighted_pairs	0.00032497995102342064	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	base_freq_A	-0.0002845643737546804	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	base_freq_C	0.00039883185614454766	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	base_freq_G	0.0002463300067442279	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	base_freq_T	-0.00036512250172805136	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	full_amplicon_candidate_pairs	-0.0019856890633685714	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	full_amplicon_longest_stem	0.0012850010432751448	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	gc_deviation_from_0p5	-1.942347427007919e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	left_boundary_vs_left_adapter_complement_4mers	-0.00048810693434664246	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	left_boundary_vs_left_adapter_max_rc_tract	-0.0008194275169893106	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	left_boundary_vs_right_adapter_complement_4mers	0.00022107356096279788	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	left_boundary_vs_right_adapter_max_rc_tract	-7.143546291639944e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	max_homopolymer	-6.960075160451707e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	right_boundary_vs_left_adapter_complement_4mers	-0.00011873059715844823	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	right_boundary_vs_left_adapter_max_rc_tract	0.00040623016204704716	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	right_boundary_vs_right_adapter_complement_4mers	-0.00036281297120279696	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	right_boundary_vs_right_adapter_max_rc_tract	-0.0003604329625406253	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	variable_candidate_pairs	0.0024536635727921982	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	variable_longest_stem	7.982546989864277e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	3	4	variable_weighted_pairs	-0.0009626094863893139	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	base_freq_A	-0.00024893534896919224	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	base_freq_C	0.0004025224365941705	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	base_freq_G	0.00023627170957783367	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	base_freq_T	-0.00039487450638825655	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	full_amplicon_candidate_pairs	-0.001892761933289777	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	full_amplicon_longest_stem	0.0013866052880043575	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	gc_deviation_from_0p5	-3.1115022636062976e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	left_boundary_vs_left_adapter_complement_4mers	-0.00040458186939830177	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	left_boundary_vs_left_adapter_max_rc_tract	-0.0009332065127523797	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	left_boundary_vs_right_adapter_complement_4mers	0.00014391190452121838	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	left_boundary_vs_right_adapter_max_rc_tract	-5.120523138002293e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	max_homopolymer	-7.667827890518362e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	right_boundary_vs_left_adapter_complement_4mers	-4.387584387896583e-06	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	right_boundary_vs_left_adapter_max_rc_tract	0.0002524722414801193	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	right_boundary_vs_right_adapter_complement_4mers	-0.0002488059704099119	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	right_boundary_vs_right_adapter_max_rc_tract	-0.0004912442413461203	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	variable_candidate_pairs	0.0011672372552852229	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	variable_longest_stem	-7.301461554483155e-05	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	0	variable_weighted_pairs	0.0003925335415858148	100.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	base_freq_A	-0.00026685265726441817	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	base_freq_C	0.0004347007103097021	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	base_freq_G	0.0002690702873402087	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	base_freq_T	-0.00043820164811002364	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	full_amplicon_candidate_pairs	-0.001814745194689072	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	full_amplicon_longest_stem	0.0010686324442416364	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	gc_deviation_from_0p5	-5.1570407364593016e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	left_boundary_vs_left_adapter_complement_4mers	-0.000559962593247846	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	left_boundary_vs_left_adapter_max_rc_tract	-0.0006579223064353191	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	left_boundary_vs_right_adapter_complement_4mers	9.815191481684854e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	left_boundary_vs_right_adapter_max_rc_tract	-3.059306115224031e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	max_homopolymer	-4.658837010926884e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	right_boundary_vs_left_adapter_complement_4mers	-7.478452898594285e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	right_boundary_vs_left_adapter_max_rc_tract	0.00028778230983998623	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	right_boundary_vs_right_adapter_complement_4mers	-0.00016237136990237687	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	right_boundary_vs_right_adapter_max_rc_tract	-0.0006021251645931396	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	variable_candidate_pairs	0.002198466140778243	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	variable_longest_stem	-5.44126157464599e-06	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	1	variable_weighted_pairs	-0.0006790584423747502	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	base_freq_A	-0.0002628400587028846	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	base_freq_C	0.00041834503984648655	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	base_freq_G	0.00024165705599831584	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	base_freq_T	-0.00039743893850431345	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	full_amplicon_candidate_pairs	-0.0018779794887945405	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	full_amplicon_longest_stem	0.001234642628355309	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	gc_deviation_from_0p5	-6.712519797141504e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	left_boundary_vs_left_adapter_complement_4mers	-0.0004272229999014958	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	left_boundary_vs_left_adapter_max_rc_tract	-0.0009671813234612034	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	left_boundary_vs_right_adapter_complement_4mers	0.0002127544819925399	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	left_boundary_vs_right_adapter_max_rc_tract	-9.669117259673065e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	max_homopolymer	-7.068087846221902e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	right_boundary_vs_left_adapter_complement_4mers	-2.318981251192369e-06	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	right_boundary_vs_left_adapter_max_rc_tract	0.00022954335890408524	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	right_boundary_vs_right_adapter_complement_4mers	-0.00025456973233772796	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	right_boundary_vs_right_adapter_max_rc_tract	-0.0004825907295798839	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	variable_candidate_pairs	0.001978947800341326	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	variable_longest_stem	6.33112226885896e-06	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	2	variable_weighted_pairs	-0.0005205909092659559	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	base_freq_A	-0.00029753786343908223	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	base_freq_C	0.00042494845733271697	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	base_freq_G	0.000322576093661907	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	base_freq_T	-0.0004512972264597457	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	full_amplicon_candidate_pairs	-0.001998838682356974	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	full_amplicon_longest_stem	0.0014080183151148418	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	gc_deviation_from_0p5	1.976541245619369e-06	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	left_boundary_vs_left_adapter_complement_4mers	-0.0003079362368278833	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	left_boundary_vs_left_adapter_max_rc_tract	-0.0009840260555530505	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	left_boundary_vs_right_adapter_complement_4mers	0.00017076524213921745	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	left_boundary_vs_right_adapter_max_rc_tract	-3.950855836689174e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	max_homopolymer	-4.508668776732938e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	right_boundary_vs_left_adapter_complement_4mers	-8.796462035851518e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	right_boundary_vs_left_adapter_max_rc_tract	0.00031933976045915347	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	right_boundary_vs_right_adapter_complement_4mers	-0.000187151733337838	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	right_boundary_vs_right_adapter_max_rc_tract	-0.0006332773725558062	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	variable_candidate_pairs	0.0022231523831777	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	variable_longest_stem	5.260749640017493e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	3	variable_weighted_pairs	-0.0005905585061461925	10.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	base_freq_A	-0.00022410378220046067	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	base_freq_C	0.00041596652489211185	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	base_freq_G	0.00019637813876334625	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	base_freq_T	-0.00039061752676611944	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	full_amplicon_candidate_pairs	-0.0018885447328960267	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	full_amplicon_longest_stem	0.0012611868990539184	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	gc_deviation_from_0p5	7.610612055099882e-05	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	left_boundary_vs_left_adapter_complement_4mers	-0.00024488193067052834	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	left_boundary_vs_left_adapter_max_rc_tract	-0.0010397552592875789	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	left_boundary_vs_right_adapter_complement_4mers	5.754460283322295e-05	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	left_boundary_vs_right_adapter_max_rc_tract	4.695623912478084e-06	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	max_homopolymer	-3.0460076258820235e-05	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	right_boundary_vs_left_adapter_complement_4mers	-9.332189024846683e-05	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	right_boundary_vs_left_adapter_max_rc_tract	0.00033465091851191136	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	right_boundary_vs_right_adapter_complement_4mers	-0.00022983231050764728	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	right_boundary_vs_right_adapter_max_rc_tract	-0.00045269502912219665	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	variable_candidate_pairs	0.002714928087978137	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	variable_longest_stem	0.00013855117203595842	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P4_full_structural_context	4	4	variable_weighted_pairs	-0.0012715447996321976	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	base_freq_A	-0.0002537106700843128	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	base_freq_C	0.0004809002152423803	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	base_freq_G	0.00019484598198915497	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	base_freq_T	-0.00042477034234440823	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	full_amplicon_candidate_pairs	0.012329961057269651	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	full_amplicon_longest_stem	0.008341117512138412	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	full_amplicon_weighted_pairs	-0.018820856296023154	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	gc_deviation_from_0p5	3.0020559401687347e-05	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	left_boundary_vs_left_adapter_complement_4mers	-0.000442567936154231	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	left_boundary_vs_left_adapter_max_rc_tract	-0.0009003422235871213	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	left_boundary_vs_right_adapter_complement_4mers	-0.00015362224459328208	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	left_boundary_vs_right_adapter_max_rc_tract	0.000195822502422891	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	max_homopolymer	1.980591481072525e-05	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	right_boundary_vs_left_adapter_complement_4mers	-0.0003276792876361848	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	right_boundary_vs_left_adapter_max_rc_tract	0.0004645368819295277	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	right_boundary_vs_right_adapter_complement_4mers	-0.00043604040013064314	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	right_boundary_vs_right_adapter_max_rc_tract	-0.0003532102668905176	1.0
Gimpel2025_PCR	selection_continuous_oof	GCall	relative_efficiency	P5_combined_context	0	0	variable_candidate_pairs	-0.004870217010684004	1.0
