dataset	evaluation	pool_or_direction	endpoint	model	retention_fraction	achieved_retention_fraction	selected_n	n_sequences	pool_mean_outcome	selected_mean_outcome	outcome_gain_vs_pool	standardized_gain_vs_pool	outcome_gain_ci_2p5	outcome_gain_ci_97p5	pool_adverse_event_rate	pool_adverse_events	selected_adverse_event_rate	selected_adverse_events	selected_to_pool_event_rate_ratio	event_rate_change_vs_pool	event_change_ci_2p5	event_change_ci_97p5	finite_pool_penalty_bits_per_sequence	finite_pool_penalty_bits_per_nt	rate_boundary
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P0_composition	0.1	0.10001666944490749	1200	11998	1.0	1.0005907234517584	0.0005907234517583682	0.07564290257192607	0.00020927824798298023	0.0009544207854278423	0.020003333888981498	240	0.013333333333333334	16	0.6665555555555556	-0.0066700005556481635	-0.012797221376335594	-5.164488115845794e-05	3.321687625674223	0.030756366904390955	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P1_variable_structure	0.1	0.10001666944490749	1200	11998	1.0	1.0006721174958875	0.0006721174958874698	0.08606551527109335	0.000255808556241352	0.0010799351072458328	0.020003333888981498	240	0.016666666666666666	20	0.8331944444444443	-0.0033366672223148312	-0.010151679384187332	0.004431534615806615	3.321687625674223	0.030756366904390955	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	0.1	0.10001666944490749	1200	11998	1.0	1.0014599198099816	0.0014599198099816135	0.1869446212445884	0.0011668212265606493	0.0017367286020542466	0.020003333888981498	240	0.005833333333333334	7	0.29161805555555553	-0.014170000555648165	-0.018528375288646995	-0.009031340948656848	3.321687625674223	0.030756366904390955	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	0.1	0.10001666944490749	1200	11998	1.0	1.0014610351053732	0.0014610351053732096	0.1870874362630108	0.0011685076314247034	0.0017392964138280174	0.020003333888981498	240	0.005833333333333334	7	0.29161805555555553	-0.014170000555648165	-0.018520583371803078	-0.009040860345508649	3.321687625674223	0.030756366904390955	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	0.1	0.10001666944490749	1200	11998	1.0	1.0016718022939082	0.0016718022939081756	0.21407644755120767	0.0013362301344560124	0.00199563015114424	0.020003333888981498	240	0.006666666666666667	8	0.3332777777777778	-0.01333666722231483	-0.01805514677530065	-0.008355480815430026	3.321687625674223	0.030756366904390955	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	0.1	0.10001666944490749	1200	11998	1.0	1.0024559903358496	0.002455990335849645	0.3144927412975948	0.002200232036791927	0.0027081801416539487	0.020003333888981498	240	0.0033333333333333335	4	0.1666388888888889	-0.016670000555648164	-0.02028368043813482	-0.01224799608629459	3.321687625674223	0.030756366904390955	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	0.1	0.10001666944490749	1200	11998	1.0	1.0022063637108527	0.002206363710852699	0.28252772887461336	0.0019520584046041566	0.002472778773543885	0.020003333888981498	240	0.004166666666666667	5	0.2082986111111111	-0.015836667222314832	-0.019659114591546036	-0.011489394617184194	3.321687625674223	0.030756366904390955	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	F0_frozen_low_proxy	0.25	0.2500416736122687	3000	11998	1.0	0.9994356216624138	-0.0005643783375861577	-0.07226937660365297	-0.0007965178422988106	-0.0003191267324199804	0.020003333888981498	240	0.022	66	1.0998166666666667	0.001996666111018501	-0.0025600115024981577	0.006483489155987422	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P0_composition	0.25	0.2500416736122687	3000	11998	1.0	1.0004450297275411	0.00044502972754112413	0.05698663261429791	0.00021169831002553486	0.0006782508510099233	0.020003333888981498	240	0.014	42	0.6998833333333333	-0.006003333888981497	-0.009936791716078095	-0.002265881200053441	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P1_variable_structure	0.25	0.2500416736122687	3000	11998	1.0	1.0006424204724438	0.0006424204724437832	0.08226277298222641	0.0003878476215063376	0.000883622042523649	0.020003333888981498	240	0.015	45	0.749875	-0.005003333888981498	-0.00905848934485159	-0.0009233188308609184	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	0.25	0.2500416736122687	3000	11998	1.0	1.0014671408740972	0.0014671408740971614	0.18786928785081863	0.0012651364184831481	0.0016567462101688025	0.020003333888981498	240	0.006333333333333333	19	0.31661388888888886	-0.013670000555648164	-0.01675247924249439	-0.01020075008477037	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	0.25	0.2500416736122687	3000	11998	1.0	1.0014451035728176	0.0014451035728175743	0.18504738289905476	0.0012448261386417247	0.001635621366490794	0.020003333888981498	240	0.006666666666666667	20	0.3332777777777778	-0.01333666722231483	-0.01649908466060006	-0.009913432172506561	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	0.25	0.2500416736122687	3000	11998	1.0	1.0017389454173882	0.0017389454173881713	0.22267421141626853	0.0015495394934858602	0.0019359730724791717	0.020003333888981498	240	0.005666666666666667	17	0.2832861111111111	-0.01433666722231483	-0.017455039836664844	-0.011145105806333811	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	0.25	0.2500416736122687	3000	11998	1.0	1.0021381445116428	0.0021381445116428477	0.27379217211957807	0.001967414819142277	0.002323955160884733	0.020003333888981498	240	0.0016666666666666668	5	0.08331944444444445	-0.01833666722231483	-0.02101391124224262	-0.015426507753591183	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	0.25	0.2500416736122687	3000	11998	1.0	1.0018338942250273	0.0018338942250273327	0.23483252912685007	0.0016645615994079822	0.0020262121299580325	0.020003333888981498	240	0.0036666666666666666	11	0.18330277777777776	-0.016336667222314832	-0.0192008204339953	-0.013296481043228905	1.9997595307868608	0.018516291951730192	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	F0_frozen_low_proxy	0.5	0.5	5999	11998	1.0	0.999648109565984	-0.00035189043401595566	-0.045060025528070036	-0.00048533804889101806	-0.00021385205680325153	0.020003333888981498	240	0.021836972828804802	131	1.0916666666666668	0.0018336389398233045	-0.0007894803411354278	0.004242784239413012	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P0_composition	0.5	0.5	5999	11998	1.0	1.0003031663466246	0.00030316634662463926	0.038820843073951145	0.00016957673351526703	0.00044164167847281775	0.020003333888981498	240	0.016836139356559428	101	0.8416666666666667	-0.00316719453242207	-0.005650573020704845	-0.0006688202744125231	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P1_variable_structure	0.5	0.5	5999	11998	1.0	1.000498697569561	0.0004986975695608908	0.06385886924729904	0.00036174022139186246	0.0006352344804288728	0.020003333888981498	240	0.015669278213035504	94	0.7833333333333332	-0.0043340556759459935	-0.0068049928366599195	-0.0018580836743413466	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	0.5	0.5	5999	11998	1.0	1.001189939899471	0.0011899398994710264	0.15237334426829666	0.0010511626074866998	0.0013335347512448829	0.020003333888981498	240	0.007667944657442907	46	0.3833333333333333	-0.01233538923153859	-0.01483363340126185	-0.009963938760871174	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	0.5	0.5	5999	11998	1.0	1.0011872797491392	0.0011872797491392362	0.15203270857527426	0.0010501439294057836	0.0013300491120429578	0.020003333888981498	240	0.007834639106517752	47	0.3916666666666666	-0.012168694782463746	-0.014650661055847804	-0.009800034778101718	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	0.5	0.5	5999	11998	1.0	1.00138946605871	0.0013894660587099317	0.17792292720585154	0.0012495194185574154	0.0015247394846694266	0.020003333888981498	240	0.006834472412068678	41	0.3416666666666667	-0.013168861476912819	-0.01570434384903094	-0.010789234009468145	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	0.5	0.5	5999	11998	1.0	1.0016068194455976	0.001606819445597596	0.205755309717638	0.0014669777720161426	0.001745117609595112	0.020003333888981498	240	0.005000833472245374	30	0.25	-0.015002500416736123	-0.01757828310843967	-0.012529389152162805	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
Gimpel2025_PCR	source_only_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	0.5	0.5	5999	11998	1.0	1.001456751449545	0.0014567514495449352	0.186538908589858	0.0013193295059709064	0.0016005303029901108	0.020003333888981498	240	0.005500916819469912	33	0.275	-0.014502417069511586	-0.017116412700750493	-0.011954308652856719	1.0	0.009259259259259259	finite observed-pool retention cost; not full-language capacity
