dataset	analysis	pool_or_direction	endpoint	model	feature	median_standardized_coefficient	coefficient_q25	coefficient_q75	negative_fits	positive_fits	n_fits	sign_boundary
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P1_variable_structure	max_homopolymer	8.765260396680129e-05	8.765260396680129e-05	8.765260396680129e-05	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P1_variable_structure	variable_candidate_pairs	0.0004881038145331306	0.0004881038145331306	0.0004881038145331306	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P1_variable_structure	variable_longest_stem	0.00011323243804648639	0.00011323243804648639	0.00011323243804648639	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	base_freq_A	0.00012961419081399938	0.00012961419081399938	0.00012961419081399938	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	base_freq_C	0.00011855808733354785	0.00011855808733354785	0.00011855808733354785	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	base_freq_G	-0.0001185580873335467	-0.0001185580873335467	-0.0001185580873335467	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	base_freq_T	-0.00012961419081399745	-0.00012961419081399745	-0.00012961419081399745	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	gc_deviation_from_0p5	0.0	0.0	0.0	0	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	left_boundary_vs_left_adapter_complement_4mers	-0.0008663117611169398	-0.0008663117611169398	-0.0008663117611169398	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	left_boundary_vs_left_adapter_max_rc_tract	-0.0009054178679669537	-0.0009054178679669537	-0.0009054178679669537	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	left_boundary_vs_right_adapter_complement_4mers	-5.792320692085713e-06	-5.792320692085713e-06	-5.792320692085713e-06	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	left_boundary_vs_right_adapter_max_rc_tract	-0.0003592775886574746	-0.0003592775886574746	-0.0003592775886574746	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	max_homopolymer	-1.5668675746538003e-06	-1.5668675746538003e-06	-1.5668675746538003e-06	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	right_boundary_vs_left_adapter_complement_4mers	-0.00020539222288990877	-0.00020539222288990877	-0.00020539222288990877	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	right_boundary_vs_left_adapter_max_rc_tract	9.908603682187193e-05	9.908603682187193e-05	9.908603682187193e-05	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	right_boundary_vs_right_adapter_complement_4mers	-0.0004310572160937838	-0.0004310572160937838	-0.0004310572160937838	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	right_boundary_vs_right_adapter_max_rc_tract	-0.0003904017527139328	-0.0003904017527139328	-0.0003904017527139328	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	variable_candidate_pairs	0.0004805591110889862	0.0004805591110889862	0.0004805591110889862	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P2_assay_context	variable_longest_stem	0.00014748365162231956	0.00014748365162231956	0.00014748365162231956	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	base_freq_A	0.00012963510397889306	0.00012963510397889306	0.00012963510397889306	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	base_freq_C	0.00011859318542337978	0.00011859318542337978	0.00011859318542337978	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	base_freq_G	-0.00011859318542337866	-0.00011859318542337866	-0.00011859318542337866	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	base_freq_T	-0.00012963510397889116	-0.00012963510397889116	-0.00012963510397889116	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	gc_deviation_from_0p5	0.0	0.0	0.0	0	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	left_boundary_vs_left_adapter_complement_4mers	-0.0008659579922079319	-0.0008659579922079319	-0.0008659579922079319	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	left_boundary_vs_left_adapter_max_rc_tract	-0.0009055813031397643	-0.0009055813031397643	-0.0009055813031397643	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	left_boundary_vs_right_adapter_complement_4mers	-5.8468138817399565e-06	-5.8468138817399565e-06	-5.8468138817399565e-06	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	left_boundary_vs_right_adapter_max_rc_tract	-0.0003592625867341784	-0.0003592625867341784	-0.0003592625867341784	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	max_homopolymer	-8.697278833238116e-07	-8.697278833238116e-07	-8.697278833238116e-07	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	right_boundary_vs_left_adapter_complement_4mers	-0.00020578468813993838	-0.00020578468813993838	-0.00020578468813993838	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	right_boundary_vs_left_adapter_max_rc_tract	9.916943178280038e-05	9.916943178280038e-05	9.916943178280038e-05	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	right_boundary_vs_right_adapter_complement_4mers	-0.00043134270610750025	-0.00043134270610750025	-0.00043134270610750025	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	right_boundary_vs_right_adapter_max_rc_tract	-0.0003902773666935039	-0.0003902773666935039	-0.0003902773666935039	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	variable_candidate_pairs	0.00032613330271115583	0.00032613330271115583	0.00032613330271115583	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	variable_longest_stem	0.0001128115311788994	0.0001128115311788994	0.0001128115311788994	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P3_assay_calibrated	variable_weighted_pairs	0.00019314194777376016	0.00019314194777376016	0.00019314194777376016	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	base_freq_A	0.00010541354791335081	0.00010541354791335081	0.00010541354791335081	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	base_freq_C	8.422388771384048e-05	8.422388771384048e-05	8.422388771384048e-05	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	base_freq_G	-8.422388771147392e-05	-8.422388771147392e-05	-8.422388771147392e-05	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	base_freq_T	-0.00010541354791269306	-0.00010541354791269306	-0.00010541354791269306	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	full_amplicon_candidate_pairs	-0.0018196788397877666	-0.0018196788397877666	-0.0018196788397877666	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	full_amplicon_longest_stem	0.0013848143796628726	0.0013848143796628726	0.0013848143796628726	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	gc_deviation_from_0p5	0.0	0.0	0.0	0	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	left_boundary_vs_left_adapter_complement_4mers	-0.0007043789252420512	-0.0007043789252420512	-0.0007043789252420512	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	left_boundary_vs_left_adapter_max_rc_tract	-0.0008580888315684896	-0.0008580888315684896	-0.0008580888315684896	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	left_boundary_vs_right_adapter_complement_4mers	0.0002713839637796841	0.0002713839637796841	0.0002713839637796841	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	left_boundary_vs_right_adapter_max_rc_tract	-0.00035173779589915845	-0.00035173779589915845	-0.00035173779589915845	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	max_homopolymer	-5.398247210667375e-05	-5.398247210667375e-05	-5.398247210667375e-05	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	right_boundary_vs_left_adapter_complement_4mers	-0.00011582349720489892	-0.00011582349720489892	-0.00011582349720489892	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	right_boundary_vs_left_adapter_max_rc_tract	0.0003102696641979153	0.0003102696641979153	0.0003102696641979153	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	right_boundary_vs_right_adapter_complement_4mers	-0.00027106291687945244	-0.00027106291687945244	-0.00027106291687945244	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	right_boundary_vs_right_adapter_max_rc_tract	-0.0003090761099684268	-0.0003090761099684268	-0.0003090761099684268	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	variable_candidate_pairs	0.003027977079520882	0.003027977079520882	0.003027977079520882	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	variable_longest_stem	0.000256864658685988	0.000256864658685988	0.000256864658685988	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P4_full_structural_context	variable_weighted_pairs	-0.0014915670576146887	-0.0014915670576146887	-0.0014915670576146887	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	base_freq_A	0.00012597633189350346	0.00012597633189350346	0.00012597633189350346	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	base_freq_C	0.00010302855523368962	0.00010302855523368962	0.00010302855523368962	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	base_freq_G	-0.00010302856724856828	-0.00010302856724856828	-0.00010302856724856828	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	base_freq_T	-0.0001259763962802674	-0.0001259763962802674	-0.0001259763962802674	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	full_amplicon_candidate_pairs	0.011837652009047808	0.011837652009047808	0.011837652009047808	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	full_amplicon_longest_stem	0.007825966309374537	0.007825966309374537	0.007825966309374537	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	full_amplicon_weighted_pairs	-0.017729124605331728	-0.017729124605331728	-0.017729124605331728	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	gc_deviation_from_0p5	0.0	0.0	0.0	0	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	left_boundary_vs_left_adapter_complement_4mers	-0.0009447219628274082	-0.0009447219628274082	-0.0009447219628274082	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	left_boundary_vs_left_adapter_max_rc_tract	-0.0007219191594837149	-0.0007219191594837149	-0.0007219191594837149	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	left_boundary_vs_right_adapter_complement_4mers	1.1381157539836082e-05	1.1381157539836082e-05	1.1381157539836082e-05	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	left_boundary_vs_right_adapter_max_rc_tract	-0.00018773988553879824	-0.00018773988553879824	-0.00018773988553879824	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	max_homopolymer	-9.215168039485586e-06	-9.215168039485586e-06	-9.215168039485586e-06	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	right_boundary_vs_left_adapter_complement_4mers	-0.0003682096216520459	-0.0003682096216520459	-0.0003682096216520459	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	right_boundary_vs_left_adapter_max_rc_tract	0.00046375778757457795	0.00046375778757457795	0.00046375778757457795	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	right_boundary_vs_right_adapter_complement_4mers	-0.0005299180771042106	-0.0005299180771042106	-0.0005299180771042106	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	right_boundary_vs_right_adapter_max_rc_tract	-0.00014984361765271192	-0.00014984361765271192	-0.00014984361765271192	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	variable_candidate_pairs	-0.004953277743175647	-0.004953277743175647	-0.004953277743175647	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	variable_longest_stem	0.00028422693170282866	0.00028422693170282866	0.00028422693170282866	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P5_combined_context	variable_weighted_pairs	0.006363667690553294	0.006363667690553294	0.006363667690553294	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	base_freq_A	0.00014449949527421365	0.00014449949527421365	0.00014449949527421365	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	base_freq_C	0.00012469162424756167	0.00012469162424756167	0.00012469162424756167	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	base_freq_G	-0.00012469162425658942	-0.00012469162425658942	-0.00012469162425658942	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	base_freq_T	-0.00014449949530660872	-0.00014449949530660872	-0.00014449949530660872	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	full_amplicon_candidate_pairs	0.009490341882463407	0.009490341882463407	0.009490341882463407	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	full_amplicon_longest_stem	0.005195790368749789	0.005195790368749789	0.005195790368749789	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	full_amplicon_weighted_pairs	-0.012651787113442893	-0.012651787113442893	-0.012651787113442893	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	gc_deviation_from_0p5	0.0	0.0	0.0	0	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	left_boundary_vs_left_adapter_complement_4mers	-0.001036858013458753	-0.001036858013458753	-0.001036858013458753	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	left_boundary_vs_left_adapter_max_rc_tract	-0.0008342850112560261	-0.0008342850112560261	-0.0008342850112560261	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	left_boundary_vs_right_adapter_complement_4mers	-4.499882962303911e-05	-4.499882962303911e-05	-4.499882962303911e-05	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	left_boundary_vs_right_adapter_max_rc_tract	-0.00036706463828039046	-0.00036706463828039046	-0.00036706463828039046	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	max_homopolymer	5.299743483614188e-07	5.299743483614188e-07	5.299743483614188e-07	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	right_boundary_vs_left_adapter_complement_4mers	-0.0004443246716787509	-0.0004443246716787509	-0.0004443246716787509	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	right_boundary_vs_left_adapter_max_rc_tract	0.0003213470780192582	0.0003213470780192582	0.0003213470780192582	0	1	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	right_boundary_vs_right_adapter_complement_4mers	-0.0005963076695811676	-0.0005963076695811676	-0.0005963076695811676	1	0	1	association direction within fitted model; not causal effect
Gimpel2025_PCR	selection_continuous_transfer	GCfix_to_GCall	relative_efficiency	P6_full_amplicon_replacement	right_boundary_vs_right_adapter_max_rc_tract	-0.0002875309050441555	-0.0002875309050441555	-0.0002875309050441555	1	0	1	association direction within fitted model; not causal effect
